Name:Wed-May-09-20_04_52-CEST-2018.zip,Epsilon:0.4,Score:-58.981721999996275
Name:Wed-May-09-20_27_38-CEST-2018.zip,Epsilon:0.4,Score:-1.172360000000005
Name:Wed-May-09-20_50_53-CEST-2018.zip,Epsilon:0.4,Score:-13.908154000000575
Name:Wed-May-09-21_15_00-CEST-2018.zip,Epsilon:0.4,Score:-29.144159999997864
Name:Wed-May-09-21_40_16-CEST-2018.zip,Epsilon:0.4,Score:-52.42333799999617
Name:Wed-May-09-22_03_03-CEST-2018.zip,Epsilon:0.4,Score:-31.11247399999745
Name:Wed-May-09-22_25_28-CEST-2018.zip,Epsilon:0.4,Score:-3.989306000000008
Name:Wed-May-09-22_49_31-CEST-2018.zip,Epsilon:0.4,Score:-42.040051999997424
Name:Wed-May-09-23_16_11-CEST-2018.zip,Epsilon:0.4,Score:-69.94681999999587
Name:Wed-May-09-23_38_33-CEST-2018.zip,Epsilon:0.4,Score:-51.490447999997
Name:Thu-May-10-00_01_12-CEST-2018.zip,Epsilon:0.4,Score:-50.409123999996254
Name:Thu-May-10-00_23_29-CEST-2018.zip,Epsilon:0.4,Score:10.608685999999636
Name:Thu-May-10-00_46_56-CEST-2018.zip,Epsilon:0.4,Score:-13.331768000000645
Name:Thu-May-10-01_11_12-CEST-2018.zip,Epsilon:0.4,Score:-46.577107999996336
Name:Thu-May-10-01_35_41-CEST-2018.zip,Epsilon:0.4,Score:-40.39229599999631
Name:Thu-May-10-01_58_53-CEST-2018.zip,Epsilon:0.4,Score:-16.31888599999961
Name:Thu-May-10-02_21_44-CEST-2018.zip,Epsilon:0.4,Score:-28.132837999997676
Name:Thu-May-10-02_46_16-CEST-2018.zip,Epsilon:0.4,Score:-43.19735599999711
Name:Thu-May-10-03_10_02-CEST-2018.zip,Epsilon:0.4,Score:-51.67235399999713
Name:Thu-May-10-03_32_19-CEST-2018.zip,Epsilon:0.4,Score:-23.247923999997095
Name:Thu-May-10-03_55_24-CEST-2018.zip,Epsilon:0.4,Score:-41.09141799999692
Name:Thu-May-10-04_18_43-CEST-2018.zip,Epsilon:0.4,Score:-33.93940199999655
Name:Thu-May-10-04_42_59-CEST-2018.zip,Epsilon:0.4,Score:-56.19541999999666
Name:Thu-May-10-05_05_17-CEST-2018.zip,Epsilon:0.4,Score:-52.296887999997004
Name:Thu-May-10-05_27_41-CEST-2018.zip,Epsilon:0.4,Score:-56.318389999996405
Name:Thu-May-10-05_50_23-CEST-2018.zip,Epsilon:0.4,Score:-45.01831199999703
Name:Thu-May-10-06_14_42-CEST-2018.zip,Epsilon:0.4,Score:-53.757551999996444
Name:Thu-May-10-06_37_01-CEST-2018.zip,Epsilon:0.4,Score:-16.07775799999984
Name:Thu-May-10-06_59_55-CEST-2018.zip,Epsilon:0.4,Score:-33.08446599999691
Name:Thu-May-10-07_24_15-CEST-2018.zip,Epsilon:0.4,Score:-31.7033639999976
Name:Thu-May-10-07_47_20-CEST-2018.zip,Epsilon:0.4,Score:-0.8928499999999537
Name:Thu-May-10-08_10_42-CEST-2018.zip,Epsilon:0.4,Score:-31.128877999998274
Name:Thu-May-10-08_39_09-CEST-2018.zip,Epsilon:0.4,Score:-56.530473999996296
Name:Thu-May-10-09_01_49-CEST-2018.zip,Epsilon:0.4,Score:-5.044416000000048
Name:Thu-May-10-09_25_08-CEST-2018.zip,Epsilon:0.4,Score:-34.4988839999972
Name:Thu-May-10-09_48_43-CEST-2018.zip,Epsilon:0.4,Score:-55.21070799999664
Name:Thu-May-10-10_12_14-CEST-2018.zip,Epsilon:0.4,Score:-0.9452740000001293
Name:Thu-May-10-10_36_22-CEST-2018.zip,Epsilon:0.4,Score:-32.51530999999699
Name:Thu-May-10-10_59_39-CEST-2018.zip,Epsilon:0.4,Score:-40.15587799999722
Name:Thu-May-10-11_23_45-CEST-2018.zip,Epsilon:0.4,Score:-44.06083599999626
Name:Thu-May-10-11_46_22-CEST-2018.zip,Epsilon:0.4,Score:-28.773247999997782
Name:Thu-May-10-12_09_06-CEST-2018.zip,Epsilon:0.4,Score:0.018450000000051092
Name:Thu-May-10-12_32_41-CEST-2018.zip,Epsilon:0.4,Score:-53.559199999997645
Name:Thu-May-10-13_15_21-CEST-2018.zip,Epsilon:0.4,Score:-48.35104799999736
Name:Thu-May-10-13_38_23-CEST-2018.zip,Epsilon:0.4,Score:-37.90374799999733
Name:Thu-May-10-14_01_39-CEST-2018.zip,Epsilon:0.4,Score:13.399581999999505
Name:Thu-May-10-14_25_20-CEST-2018.zip,Epsilon:0.4,Score:-24.108641999997754
Name:Thu-May-10-14_49_19-CEST-2018.zip,Epsilon:0.4,Score:-34.05615999999781
Name:Thu-May-10-15_12_32-CEST-2018.zip,Epsilon:0.4,Score:-12.444603999999726
Name:Thu-May-10-15_36_02-CEST-2018.zip,Epsilon:0.4,Score:-4.306302000000307
Name:Thu-May-10-15_59_34-CEST-2018.zip,Epsilon:0.4,Score:-35.50893199999762
Name:Thu-May-10-16_25_00-CEST-2018.zip,Epsilon:0.4,Score:-43.3206899999962
Name:Thu-May-10-16_48_19-CEST-2018.zip,Epsilon:0.4,Score:-24.741163999998925
Name:Thu-May-10-17_11_51-CEST-2018.zip,Epsilon:0.4,Score:-39.31031199999789
Name:Thu-May-10-17_35_08-CEST-2018.zip,Epsilon:0.4,Score:0.9663440000000421
Name:Thu-May-10-17_58_59-CEST-2018.zip,Epsilon:0.4,Score:-29.954533999997366
Name:Thu-May-10-18_22_48-CEST-2018.zip,Epsilon:0.2,Score:-36.59945799999757
Name:Thu-May-10-18_46_40-CEST-2018.zip,Epsilon:0.2,Score:-31.22952799999749
Name:Thu-May-10-19_09_40-CEST-2018.zip,Epsilon:0.2,Score:2.456175999999867
Name:Thu-May-10-19_34_23-CEST-2018.zip,Epsilon:0.2,Score:-35.227271999996724
Name:Thu-May-10-20_00_12-CEST-2018.zip,Epsilon:0.2,Score:0.8617739999999636
